case_id,variable,type,mse,rmse,mae,r2,smape
295,U,field,0.004686343017965555,0.06845686976458648,0.048250190913677216,0.893792986869812,4.109388828277588
296,U,field,0.0014450663002207875,0.03801402767690879,0.027331961318850517,0.9745087623596191,8.4022216796875
297,U,field,0.002301272703334689,0.04797158224756287,0.036428071558475494,0.9402685165405273,58.03276443481445
298,U,field,0.028173157945275307,0.16784861615537766,0.12679363787174225,-0.4178527593612671,88.70320129394531
299,U,field,0.031052524223923683,0.17621726426183015,0.1383984386920929,-0.7510521411895752,103.93165588378906
300,U,field,0.007622523698955774,0.08730706557292929,0.07068701833486557,0.7101061940193176,11.564046859741211
301,U,field,0.0014491904294118285,0.03806823386252413,0.028849566355347633,0.9670249819755554,62.811134338378906
302,U,field,0.010159207507967949,0.10079289413429872,0.07330535352230072,0.2971896529197693,31.83670425415039
303,U,field,0.0046811792999506,0.0684191442503529,0.05433565005660057,0.938395082950592,15.13245964050293
304,U,field,0.13643169403076172,0.3693666119599357,0.29600560665130615,0.5238692164421082,66.25035095214844
305,U,field,0.002647628542035818,0.051455111913548665,0.03560275584459305,0.8981339931488037,5.557917594909668
306,U,field,0.015424487181007862,0.12419535893505788,0.09335548430681229,0.6449759006500244,6.3615336418151855
307,U,field,0.0028959219343960285,0.05381377086207608,0.04291011393070221,-4.255338668823242,2.6997101306915283
308,U,field,0.009492608718574047,0.09743001959649832,0.07617085427045822,-3.137669086456299,5.695232391357422
309,U,field,0.007312583737075329,0.08551364649618988,0.06521794199943542,0.407004177570343,6.651547431945801
310,U,field,0.004602890927344561,0.06784460868296434,0.05451010912656784,0.7815861701965332,11.149346351623535
311,U,field,0.009370904415845871,0.09680343183919603,0.07835652679204941,-0.004415273666381836,25.1190185546875
312,U,field,0.007349883671849966,0.08573146255517845,0.06506023555994034,0.888244092464447,7.444742202758789
313,U,field,0.00360820721834898,0.06006835455003724,0.050144262611866,0.940748929977417,23.05221176147461
314,U,field,0.0012999542523175478,0.03605487834284769,0.025962283834815025,0.9769414663314819,8.558424949645996
315,U,field,0.0038554149214178324,0.06209198757825225,0.046188171952962875,-0.7549997568130493,10.230396270751953
316,U,field,0.0037067129742354155,0.06088278060531906,0.050422973930835724,0.9040777087211609,9.119083404541016
317,U,field,0.0007835276774130762,0.027991564397387227,0.02016409859061241,0.9837282299995422,5.186989784240723
318,U,field,0.027579637244343758,0.1660711812577479,0.12278801202774048,-0.49084484577178955,67.30145263671875
319,U,field,0.05886593833565712,0.24262303752046532,0.171928271651268,0.4216573238372803,7.063823699951172
320,U,field,0.0013760816073045135,0.037095573958418726,0.028119312599301338,0.9680444598197937,56.641639709472656
321,U,field,0.06999437510967255,0.2645645008493629,0.22434532642364502,-0.4953272342681885,26.90492820739746
322,U,field,0.014045635238289833,0.11851428284510619,0.09621544182300568,0.8808813095092773,32.6305046081543
323,U,field,0.0007728345808573067,0.027799902533233938,0.021768175065517426,0.9855322241783142,4.676874160766602
324,U,field,0.0034070410765707493,0.058369864455648256,0.0467122420668602,-1.0680105686187744,2.8905017375946045
325,U,field,0.004125332925468683,0.06422875466229035,0.05835215002298355,0.9292130470275879,93.68524932861328
326,U,field,0.0017252379329875112,0.04153598359239265,0.032317694276571274,-0.3175933361053467,2.301149368286133
327,U,field,0.00472197076305747,0.06871659743509911,0.04628210514783859,0.8724350333213806,3.5326168537139893
328,U,field,0.0026444147806614637,0.051423873645044124,0.03938661515712738,0.6759161949157715,8.763737678527832
329,U,field,0.039513394236564636,0.19877976314646478,0.15464630722999573,0.5216060876846313,7.536987781524658
330,U,field,0.010868270881474018,0.10425099942673939,0.08682099729776382,0.89491206407547,47.18533706665039
331,U,field,0.008671794086694717,0.09312246821629416,0.07724661380052567,-3.956446647644043,4.627445697784424
332,U,field,0.33966830372810364,0.5828106928738556,0.521137535572052,-0.47393226623535156,136.78184509277344
333,U,field,9.95541763305664,3.155220694825742,3.0173163414001465,-6.665019989013672,71.68495178222656
334,U,field,0.001817314769141376,0.04262997500751527,0.034111395478248596,-0.9867209196090698,2.341275930404663
335,U,field,0.003585717873647809,0.05988086400218194,0.04631320387125015,0.9109035730361938,5.8134284019470215
336,U,field,0.002589342650026083,0.050885583911615705,0.042628735303878784,0.9440296292304993,89.43646240234375
337,U,field,0.0037390580400824547,0.06114783757486813,0.04815363138914108,0.4412037134170532,5.923275470733643
338,U,field,0.004838196095079184,0.06955714266039961,0.05596812441945076,0.769462525844574,10.023470878601074
339,U,field,0.012133045122027397,0.11015010268732116,0.08081625401973724,0.34618377685546875,36.30921173095703
340,U,field,0.07550875842571259,0.27478857040588966,0.12992613017559052,-0.37621164321899414,41.2989387512207
341,U,field,0.019396379590034485,0.13927088565107384,0.11463528871536255,0.7637056112289429,7.2618560791015625
342,U,field,0.002576097846031189,0.05075527407108732,0.03943333774805069,0.9322581887245178,6.193334579467773
343,U,field,0.06580299139022827,0.2565209375279692,0.2098143994808197,0.485293984413147,24.441255569458008
344,U,field,0.006540156435221434,0.08087123366946639,0.057983774691820145,-0.7821950912475586,5.157967567443848
345,U,field,0.00689359987154603,0.08302770544550794,0.06298772990703583,0.8607341051101685,44.271915435791016
346,U,field,0.004780937451869249,0.06914432335245786,0.05631774291396141,-2.151188611984253,3.4897565841674805
347,U,field,0.0045110927894711494,0.06716466920540255,0.05318474769592285,0.07855427265167236,7.141593933105469
348,U,field,0.01071044709533453,0.10349128994912823,0.0812438428401947,0.8988947868347168,25.350385665893555
349,U,field,0.049735769629478455,0.22301517802490137,0.17282351851463318,0.5031463503837585,61.20083999633789
350,U,field,0.012546141631901264,0.11200956044865663,0.06976005434989929,0.5430357456207275,52.092899322509766
351,U,field,0.003352368250489235,0.057899639467696475,0.045479144901037216,0.9175517559051514,6.349276065826416
352,U,field,0.005376575514674187,0.07332513562670162,0.06624814122915268,0.911505401134491,71.02021026611328
353,U,field,0.02923358418047428,0.17097831494220045,0.08500924706459045,-1.566500186920166,22.194194793701172
354,U,field,0.0023109219036996365,0.04807204908987796,0.03277706354856491,0.96440190076828,6.5960774421691895
355,U,field,0.0013484605588018894,0.03672139102487662,0.029787832871079445,0.9712436199188232,70.50994110107422
356,U,field,0.005632341373711824,0.07504892653270814,0.06362506747245789,-0.3818920850753784,15.930482864379883
357,U,field,0.004764392506331205,0.06902457900147747,0.057216305285692215,0.560759425163269,11.590726852416992
358,U,field,0.005986294709146023,0.07737114907474248,0.06610909849405289,0.8567290306091309,7.403385639190674
359,U,field,0.0017141393618658185,0.0414021661494398,0.030896715819835663,0.9627101421356201,5.159456253051758
360,U,field,0.019542062655091286,0.13979292777208469,0.10251002758741379,0.7769532799720764,16.083419799804688
361,U,field,0.15466032922267914,0.3932687747872683,0.32465606927871704,0.5078794956207275,62.48244094848633
362,U,field,0.002328226575627923,0.048251700235617846,0.03926979750394821,0.9576413035392761,27.951080322265625
363,U,field,0.001602654461748898,0.04003316702122002,0.02991686761379242,0.9638052582740784,5.890594959259033
364,U,field,0.002033372176811099,0.045092928235047,0.034931816160678864,0.9705897569656372,7.659346580505371
365,U,field,0.003573113353922963,0.059775524706379306,0.04951338842511177,0.9141145944595337,11.161169052124023
366,U,field,0.01360008679330349,0.11661941001953101,0.07895340025424957,0.28497302532196045,43.90187072753906
367,U,field,0.007194770500063896,0.08482199302105496,0.06648196280002594,0.8938227891921997,5.322319984436035
368,U,field,0.00392870232462883,0.06267936123341422,0.05028274655342102,0.7209070324897766,10.993000984191895
369,U,field,0.005384138785302639,0.07337669102175867,0.0563124343752861,0.8008270263671875,10.32508659362793
370,U,field,0.008184423670172691,0.09046780460568661,0.06816805899143219,0.898129403591156,7.595381259918213
371,U,field,0.005835345946252346,0.07638943609068172,0.05912129208445549,0.5489488244056702,6.854368209838867
372,U,field,0.009030959568917751,0.09503136097582604,0.07511051744222641,0.9074130654335022,24.312686920166016
373,U,field,0.0036619382444769144,0.0605139508252181,0.05332080274820328,0.9323135614395142,115.35148620605469
374,U,field,0.015574685297906399,0.1247985789098033,0.0975337103009224,0.009390950202941895,36.32740783691406
375,U,field,0.005656803492456675,0.07521172443480255,0.059930697083473206,0.8920348882675171,33.13279724121094
376,U,field,0.001003051409497857,0.031670986872812425,0.02439151704311371,0.97947096824646,4.927745342254639
377,U,field,0.0012803024146705866,0.03578131376389898,0.02751706913113594,0.9683808088302612,4.29243278503418
378,U,field,0.012138809077441692,0.1101762636752658,0.07309124618768692,-0.25875771045684814,5.740342140197754
379,U,field,0.01115133985877037,0.10559990463428634,0.07543257623910904,0.8370288610458374,10.2008695602417
380,U,field,0.015294556505978107,0.12367116279059605,0.11026410013437271,-17.140151977539062,9.541747093200684
381,U,field,0.001789968810044229,0.04230802299853101,0.03393542394042015,0.9594928622245789,68.92549133300781
382,U,field,0.023870034143328667,0.15449930143314133,0.126331627368927,0.8224962949752808,40.33831787109375
383,U,field,0.005308083258569241,0.07285659378923257,0.05718075484037399,0.5749495029449463,8.27877140045166
384,U,field,0.0014124519657343626,0.03758260190213502,0.02954462729394436,-0.8850710391998291,1.8580939769744873
385,U,field,0.008988672867417336,0.094808611778769,0.06992179900407791,0.843563437461853,21.372703552246094
386,U,field,0.005363038741052151,0.07323277095025253,0.05178207531571388,0.9452465176582336,21.350496292114258
387,U,field,0.007448658812791109,0.08630561286956434,0.06707422435283661,0.9463935494422913,6.7361369132995605
388,U,field,0.012909275479614735,0.11361899260077399,0.09596337378025055,0.6953363418579102,64.92111206054688
389,U,field,0.027084799483418465,0.16457460157453963,0.13674584031105042,-0.8671199083328247,172.75779724121094
390,U,field,0.00456587877124548,0.06757128658865007,0.05384572222828865,0.6079955697059631,10.319144248962402
391,U,field,0.020416710525751114,0.1428870551370946,0.10168980062007904,0.06345254182815552,52.304901123046875
392,U,field,0.003597529837861657,0.05997941178322489,0.04612042382359505,0.9050897359848022,6.6856889724731445
393,U,field,0.0030511394143104553,0.055237119895143474,0.04377760738134384,-4.219601631164551,2.8547258377075195
394,U,field,0.01056109182536602,0.10276717289760393,0.09088383615016937,0.7049713134765625,120.41422271728516
395,U,field,0.00897301733493805,0.09472601192353687,0.07209140062332153,0.9126255512237549,23.97838592529297
396,U,field,0.006567169446498156,0.08103807405471922,0.06858915090560913,0.8402000665664673,10.199661254882812
397,U,field,0.001216572243720293,0.03487939569029677,0.027930645272135735,0.9748216271400452,5.5179619789123535
398,U,field,0.0042990813963115215,0.06556738058144096,0.05463961139321327,0.41989392042160034,12.076032638549805
399,U,field,0.0031718406826257706,0.05631909696209422,0.04563299939036369,0.8303501605987549,9.493122100830078
400,U,field,0.004715743474662304,0.06867127110125677,0.06327713280916214,0.9196456074714661,102.312744140625
401,U,field,0.009360372088849545,0.0967490159580424,0.0663599967956543,0.4444398880004883,9.050553321838379
402,U,field,0.025790385901927948,0.1605938538734529,0.11497693508863449,0.01053309440612793,70.49850463867188
403,U,field,0.013915701769292355,0.11796483276507602,0.09240233153104782,0.8395371437072754,4.4011969566345215
404,U,field,0.002407076768577099,0.04906196865778114,0.041742291301488876,0.9506612420082092,93.24665069580078
405,U,field,0.0009003925370052457,0.030006541570218412,0.022899607196450233,0.9814852476119995,4.8658447265625
406,U,field,0.003271945286542177,0.05720092032950324,0.042627058923244476,-2.9391016960144043,3.2304844856262207
407,U,field,0.0037920218892395496,0.06157939500546875,0.044945668429136276,0.7703964114189148,3.939290761947632
408,U,field,0.29122114181518555,0.539649091368813,0.36621931195259094,-0.9572702646255493,31.821664810180664
409,U,field,0.006980862934142351,0.08355155853808086,0.0694066658616066,-1.1391222476959229,5.799562931060791
410,U,field,0.0013659015530720353,0.03695810537719751,0.028585487976670265,0.9662008881568909,5.402993679046631
411,U,field,0.005237988196313381,0.07237394694441765,0.05585845187306404,0.9399462938308716,16.128475189208984
412,U,field,0.004423422273248434,0.06650881350053114,0.06085250899195671,0.9198199510574341,119.45874786376953
413,U,field,0.007498550694435835,0.08659417240458987,0.06771580129861832,0.9194014072418213,22.96162223815918
414,U,field,0.00822755228728056,0.09070585585991987,0.07613806426525116,0.7887819409370422,12.762803077697754
415,U,field,0.0034766013268381357,0.05896271132536338,0.04542827978730202,0.9074294567108154,7.336511611938477
416,U,field,0.0010168120497837663,0.03188749049053196,0.02497904561460018,0.9769375324249268,4.7733988761901855
417,U,field,0.18822288513183594,0.43384661475207564,0.1969730108976364,-0.276857852935791,41.23283004760742
418,U,field,0.003916020039469004,0.06257811150449495,0.05721631646156311,0.9340110421180725,80.80313873291016
419,U,field,0.010020571760833263,0.10010280595884045,0.07194740325212479,-0.7575111389160156,6.210591793060303
420,U,field,0.021601751446723938,0.1469753429889651,0.10922971367835999,-0.04388880729675293,107.33070373535156
421,U,field,0.0011923023266717792,0.034529731054147805,0.027417495846748352,0.9742366671562195,66.46476745605469
422,U,field,0.004346388392150402,0.06592714457755927,0.05985095351934433,0.9187094569206238,98.04051208496094
423,U,field,0.00840409379452467,0.09167384465879387,0.07487812638282776,0.21824437379837036,28.025224685668945
424,U,field,0.0038075693883001804,0.06170550533218394,0.04626116529107094,0.954136848449707,12.824080467224121
425,U,field,0.005870965775102377,0.07662222768297967,0.0520857535302639,0.9081361889839172,7.5599164962768555
426,U,field,0.016661522909998894,0.12907952165234768,0.10944075137376785,-5.3708271980285645,6.470487117767334
427,U,field,0.001258596545085311,0.03547670425906712,0.027568893507122993,0.9793581366539001,10.829205513000488
428,U,field,0.012357516214251518,0.11116436575742929,0.08550865203142166,0.29398399591445923,35.884769439697266
429,U,field,0.0037815922405570745,0.06149465212973462,0.04834936186671257,-2.045046806335449,3.457711696624756
430,U,field,0.7397139668464661,0.8600662572421186,0.7852684259414673,-30.602481842041016,79.23625183105469
431,U,field,0.0032546541187912226,0.0570495759738074,0.04364001005887985,0.916947603225708,6.747622966766357
432,U,field,0.007083565928041935,0.08416392296014923,0.05634068697690964,0.6822634935379028,5.356639862060547
433,U,field,0.0026588630862534046,0.051564164748916515,0.04320530220866203,0.954356849193573,38.5871696472168
434,U,field,0.0038308019284158945,0.06189347242170126,0.048704709857702255,0.9526137113571167,17.52557945251465
435,U,field,0.011776874773204327,0.10852131022616861,0.07920675724744797,0.8910800814628601,23.77070426940918
436,U,field,0.0022465705405920744,0.04739800144090544,0.04052460938692093,0.9605851769447327,62.61823272705078
437,U,field,0.0052899327129125595,0.07273192361619868,0.05823323875665665,-0.3156987428665161,4.176676273345947
438,U,field,0.00330739701166749,0.05750997314959806,0.04532237723469734,0.7594934701919556,8.085516929626465
439,U,field,0.0032683343160897493,0.05716934769690616,0.04755394905805588,-15.45130729675293,3.1956825256347656
440,U,field,1.0596261024475098,1.0293814173801223,0.5687600374221802,0.7907301187515259,13.429811477661133
441,U,field,0.05317346379160881,0.2305937201911813,0.19528299570083618,-0.11203622817993164,119.13726043701172
442,U,field,0.006186539772897959,0.07865455977181462,0.06258051842451096,0.47098976373672485,8.22555923461914
443,U,field,0.004547709133476019,0.06743670464573442,0.05486341193318367,0.4510677456855774,12.005804061889648
444,U,field,0.022250303998589516,0.14916535790386962,0.12401070445775986,-12.073999404907227,24.3497257232666
445,U,field,0.004764033947139978,0.06902198162281331,0.05276239663362503,-0.29160916805267334,3.175638198852539
446,U,field,0.002513159066438675,0.050131417957590976,0.04093394801020622,0.9398574829101562,73.40043640136719
447,U,field,0.0056115626357495785,0.07491036400758962,0.047072310000658035,-1.5391466617584229,13.914897918701172
448,U,field,0.004363930784165859,0.06606005437604377,0.0539776086807251,0.8887636661529541,12.49695873260498
449,U,field,0.0033243526704609394,0.05765719964116311,0.05090366676449776,0.9395227432250977,98.90623474121094
450,U,field,0.001878910232335329,0.04334639814719706,0.03463577851653099,-1.3261597156524658,2.198664426803589
451,U,field,0.002295489888638258,0.04791127099794221,0.040209803730249405,0.9455279111862183,72.2446517944336
452,U,field,0.004579566884785891,0.06767249725542786,0.05315851420164108,0.1776747703552246,11.792616844177246
453,U,field,0.004945394583046436,0.07032349950796274,0.05751124396920204,0.5978811979293823,13.067584037780762
454,U,field,0.10747401416301727,0.32783229579011475,0.27553048729896545,-2.0988385677337646,103.94049835205078
455,U,field,0.004633823409676552,0.06807219263162126,0.05528800189495087,0.8884100317955017,7.203181743621826
456,U,field,0.02730325050652027,0.1652369526060084,0.13459907472133636,0.7941849231719971,43.997825622558594
457,U,field,0.004034392535686493,0.0635168681193153,0.057262491434812546,0.9387139081954956,79.70204162597656
458,U,field,0.01920381188392639,0.13857781887418488,0.1214500293135643,-0.9067751169204712,151.44459533691406
459,U,field,2.4228086471557617,1.556537390220923,1.4224194288253784,-4.155969142913818,84.35273742675781
460,U,field,0.021619677543640137,0.14703631369032663,0.1281704306602478,0.4852522015571594,132.4815673828125
461,U,field,0.001405733055435121,0.0374931067722471,0.029515478760004044,0.9695017337799072,68.19981384277344
462,U,field,0.009934322908520699,0.09967107357965348,0.07673491537570953,0.4886605739593506,7.702984809875488
463,U,field,0.004902085289359093,0.0700148933396252,0.05572552606463432,-1.0475096702575684,3.9543795585632324
464,U,field,0.00508833397179842,0.07133255898815365,0.04461045563220978,0.8977428674697876,3.909407615661621
465,U,field,0.004862109199166298,0.06972882617086207,0.05708087608218193,-0.4505962133407593,3.4768457412719727
466,U,field,0.0038907681591808796,0.06237602230970551,0.04652183875441551,-2.8777523040771484,3.63893985748291
467,U,field,0.53183513879776,0.7292702782904017,0.7135345935821533,-5.44562292098999,119.05460357666016
468,U,field,0.0149386590346694,0.12222380715175502,0.09448430687189102,0.319025456905365,38.951416015625
469,U,field,0.0014231513487175107,0.037724678245380845,0.02820654772222042,0.9627735614776611,4.514736175537109
470,U,field,10.30038833618164,3.2094218071455862,3.0879080295562744,-80.20599365234375,183.59207153320312
471,U,field,0.0421166718006134,0.2052234679577689,0.16087780892848969,-0.0915752649307251,8.023115158081055
472,U,field,0.01137701515108347,0.10666309179413219,0.08243459463119507,0.8931468725204468,25.57437515258789
473,U,field,0.052730362862348557,0.2296309274952931,0.18254032731056213,-0.3307081460952759,12.664140701293945
474,U,field,0.0009709954611025751,0.031160800071605592,0.023421980440616608,0.9784259796142578,4.976441860198975
475,U,field,0.0050612203776836395,0.07114225451645204,0.061510685831308365,0.9414674043655396,45.97333526611328
476,U,field,0.00480010686442256,0.06928280352600175,0.05552627146244049,0.5876156091690063,16.984315872192383
477,U,field,0.007236902602016926,0.08506998649357438,0.05769989639520645,0.1268271803855896,6.093226432800293
478,U,field,0.06254994124174118,0.2500998625384292,0.18251381814479828,-0.4760650396347046,13.334239959716797
479,U,field,0.004195808432996273,0.06477506027010915,0.05377683416008949,0.8841357827186584,81.73111724853516
480,U,field,0.0045374734327197075,0.06736077072539853,0.05733063444495201,0.8539510369300842,9.918741226196289
481,U,field,0.004467643331736326,0.06684043186377783,0.05666108801960945,0.9204918146133423,108.51963806152344
482,U,field,0.010277212597429752,0.1013765880143426,0.06690772622823715,-0.312255859375,6.435079097747803
483,U,field,0.025616543367505074,0.16005168967400835,0.1265707165002823,0.6314635872840881,8.234712600708008
484,U,field,0.0026828721165657043,0.05179644887987693,0.04067724943161011,0.52649986743927,6.4799299240112305
485,U,field,0.006357749458402395,0.0797354968530478,0.06760220974683762,0.8376582860946655,8.735989570617676
486,U,field,0.0021275996696203947,0.04612591104379831,0.038540761917829514,0.9554442763328552,78.98011779785156
487,U,field,0.009964865632355213,0.09982417358713877,0.06929684430360794,-0.7971123456954956,5.841346263885498
488,U,field,0.005491981748491526,0.07410790611325843,0.05815688893198967,0.9529455304145813,13.07481861114502
489,U,field,0.004133249167352915,0.06429035049953387,0.04927341639995575,0.6630185842514038,4.701493740081787
490,U,field,0.0008422457030974329,0.029021469692237036,0.023083137348294258,0.9829438328742981,4.446747303009033
491,U,field,0.08500737696886063,0.29156024586500234,0.21181175112724304,0.6906250715255737,10.312005043029785
492,U,field,0.006993546150624752,0.08362742463226254,0.05899646878242493,0.8633058667182922,4.567366600036621
493,U,field,0.0015653849113732576,0.039564945486797495,0.030448658391833305,0.9456685781478882,5.068457126617432
494,U,field,0.0062570152804255486,0.07910129759002407,0.0645589828491211,0.31531012058258057,4.495362758636475
495,U,field,2.1541738510131836,1.4677104111551378,1.3883079290390015,-14.67190170288086,60.53579330444336
496,U,field,0.003696695901453495,0.06080045971416248,0.047941990196704865,0.4843900203704834,7.476278305053711
497,U,field,0.008026852272450924,0.08959270211602574,0.07163389772176743,-1.672374963760376,4.623664379119873
498,U,field,0.005129586905241013,0.07162113448725183,0.06466458737850189,0.9299325942993164,52.20823287963867
499,U,field,0.0035372513812035322,0.059474796184632125,0.04643271863460541,0.9065425395965576,6.378296852111816
500,U,field,0.016765763983130455,0.12948267831308732,0.11288437247276306,-1.101475715637207,31.74094009399414
501,U,field,0.004672226496040821,0.06835368677723844,0.05546116456389427,0.6118243932723999,11.160175323486328
502,U,field,0.005950640421360731,0.0771403942261169,0.048549801111221313,0.8894954323768616,3.7872369289398193
503,U,field,0.012288854457437992,0.11085510568953508,0.07869315892457962,-0.9241763353347778,6.477259159088135
504,U,field,0.0029399716295301914,0.054221505231136766,0.04469980299472809,0.9243608117103577,80.60232543945312
505,U,field,0.006632089149206877,0.08143763963430471,0.05861574411392212,0.8954638838768005,9.374053955078125
506,U,field,0.0018139089224860072,0.04259000965585717,0.029045337811112404,0.9709529876708984,9.725497245788574
507,U,field,0.07485084980726242,0.27358883348423124,0.20451225340366364,0.7105712890625,8.649609565734863
508,U,field,0.005799491889774799,0.07615439507851664,0.05610917508602142,-1.294682264328003,4.74848747253418
509,U,field,0.005322213750332594,0.07295350403053025,0.05017957463860512,0.8443582057952881,3.810546875
510,U,field,0.08987795561552048,0.299796523688185,0.23695817589759827,0.1671769618988037,30.10944175720215
511,U,field,0.005645858123898506,0.07513892549071025,0.06172575429081917,-0.5892411470413208,14.042801856994629
512,U,field,0.005486725363880396,0.0740724332250561,0.05725583806633949,0.9372714161872864,16.454444885253906
513,U,field,0.002510738093405962,0.05010726587438155,0.04274052008986473,0.9478514194488525,87.77635955810547
514,U,field,0.0075657968409359455,0.08698158909180692,0.05893915146589279,0.8878126740455627,4.41294527053833
515,U,field,0.010490096174180508,0.10242117053705502,0.0852845087647438,0.723844587802887,14.73344898223877
516,U,field,0.003965608309954405,0.06297307607187698,0.053044188767671585,0.9521700739860535,32.9931755065918
517,U,field,8.81074333190918,2.9682896307316744,2.6604442596435547,-16.65101432800293,44.93003845214844
518,U,field,0.001730367075651884,0.04159768113310986,0.029915597289800644,0.9665781855583191,5.7620849609375
519,U,field,0.006441288162022829,0.08025763616019867,0.06159598380327225,0.7705303430557251,11.440296173095703
520,U,field,0.019133448600769043,0.1383237094672097,0.09338054060935974,0.3061526417732239,57.31187438964844
521,U,field,0.004968272056430578,0.07048597063551426,0.06166631355881691,0.9128580689430237,36.454010009765625
522,U,field,0.005547301843762398,0.07448021108833136,0.05848013982176781,0.9339226484298706,17.107332229614258
523,U,field,0.005524944514036179,0.07432997049667232,0.05626191943883896,-0.8145172595977783,12.682286262512207
524,U,field,0.0020090218167752028,0.04482211303335891,0.03491833806037903,0.6036928296089172,5.970379829406738
525,U,field,0.006825786083936691,0.08261831566872258,0.07642273604869843,0.8818683624267578,123.92188262939453
526,U,field,0.005032327491790056,0.07093889970805901,0.0622156485915184,0.9423019289970398,25.648752212524414
527,U,field,0.021571047604084015,0.14687085348728662,0.11331616342067719,0.8436330556869507,39.31283950805664
528,U,field,0.003579001408070326,0.05982475581287671,0.047554466873407364,0.800078272819519,4.077853202819824
529,U,field,0.008505580946803093,0.09222570654000485,0.07795261591672897,-3.341073989868164,6.092884540557861
530,U,field,0.01296653226017952,0.11387068218017982,0.07803323119878769,0.3468548059463501,38.011741638183594
531,U,field,0.004531806334853172,0.06731869231389728,0.05463538318872452,0.5823851227760315,12.068239212036133
532,U,field,0.006790528539568186,0.0824046633362954,0.05630454793572426,0.3996087312698364,7.008449077606201
533,U,field,0.00724568497389555,0.08512158935249946,0.07741066068410873,0.8751384019851685,130.38673400878906
534,U,field,0.0016763388412073255,0.04094311714082509,0.031285401433706284,0.9618244171142578,9.257266998291016
535,U,field,0.0035132928751409054,0.05927303666205153,0.04589457809925079,0.6767057180404663,5.4908952713012695
536,U,field,0.004388457629829645,0.06624543478481854,0.052982207387685776,0.36710280179977417,10.521080017089844
537,U,field,0.18383996188640594,0.4287656258218538,0.2114163488149643,-0.16355109214782715,60.30424118041992
538,U,field,0.022710518911480904,0.15070009592392736,0.1149105355143547,-0.07125139236450195,58.87308120727539
539,U,field,0.009571107104420662,0.09783203516446268,0.07948734611272812,0.15052372217178345,24.26001739501953
540,U,field,0.0031148174311965704,0.05581054946151821,0.04375308007001877,-0.14609777927398682,4.330227375030518
541,U,field,0.008395125158131123,0.09162491559685675,0.06081050634384155,0.42915600538253784,7.773244380950928
542,U,field,0.01587304286658764,0.1259882647971137,0.10557504743337631,-2.5673635005950928,47.32925796508789
543,U,field,0.002170243998989463,0.04658587767756944,0.03449705243110657,0.9557762145996094,11.635920524597168
544,U,field,0.0025734598748385906,0.05072928025153314,0.03754846379160881,0.7250692844390869,8.321390151977539
545,U,field,0.006141544785350561,0.07836800868562734,0.06947961449623108,0.9007351398468018,54.68552017211914
546,U,field,0.022999173030257225,0.15165478241802077,0.12571382522583008,0.4168197512626648,30.291248321533203
547,U,field,16.689477920532227,4.085275745960391,3.6411497592926025,-2.5579440593719482,136.11351013183594
548,U,field,0.0012557812733575702,0.035437004294347034,0.02588578313589096,0.9775499701499939,4.784898281097412
549,U,field,0.0029925249982625246,0.05470397607361392,0.04347485676407814,0.8071667551994324,10.64719009399414
550,U,field,1.4006456136703491,1.1834887467442812,0.9391074180603027,0.3938688039779663,10.674420356750488
551,U,field,0.04796915128827095,0.21901860945652757,0.1606222540140152,0.7952801585197449,18.634126663208008
552,U,field,0.005313634406775236,0.07289468023645646,0.0608234629034996,0.43773913383483887,11.060247421264648
553,U,field,0.003138967789709568,0.05602649185617076,0.04445750266313553,0.800635576248169,10.311308860778809
554,U,field,0.0014695599675178528,0.03833484012641572,0.02954321913421154,0.9655445218086243,61.295284271240234
555,U,field,0.005274119321256876,0.07262313213609611,0.06580653786659241,0.9052401781082153,120.34093475341797
556,U,field,0.004958115052431822,0.07041388394650462,0.05146506056189537,-0.6665503978729248,16.34159278869629
557,U,field,0.00627810088917613,0.07923446781026633,0.055307645350694656,0.5492369532585144,7.625241756439209
558,U,field,0.002762650605291128,0.05256092279718012,0.04163317009806633,0.9356988072395325,49.65538787841797
559,U,field,0.005603604484349489,0.07485722733543829,0.06783285737037659,0.9088869690895081,88.255615234375
560,U,field,0.003288860898464918,0.05734859107654623,0.04593399167060852,0.7460216879844666,8.206506729125977
561,U,field,0.010846588760614395,0.10414695751972015,0.08375447988510132,0.5596391558647156,22.168502807617188
562,U,field,0.0030966668855398893,0.05564770332673119,0.0425790436565876,0.7516621351242065,12.721717834472656
563,U,field,0.13705386221408844,0.37020786352276264,0.2776778042316437,0.5809634327888489,13.611502647399902
564,U,field,0.01962829940021038,0.140101032830634,0.11220565438270569,-1.7610540390014648,24.244953155517578
565,U,field,0.004718112293630838,0.06868851646112936,0.06101128086447716,0.9369057416915894,53.8299674987793
566,U,field,0.0030252409633249044,0.055002190532058855,0.042878635227680206,0.32690489292144775,8.60295295715332
567,U,field,0.0035970197059214115,0.059975159073748285,0.04790641367435455,0.3995160460472107,10.31112003326416
568,U,field,0.0032890797592699528,0.05735049920680685,0.04470429942011833,0.01675814390182495,5.088738918304443
569,U,field,0.005574390292167664,0.07466183959806819,0.059828102588653564,-0.006945252418518066,8.037169456481934
570,U,field,0.016641708090901375,0.12900274450918234,0.11221303790807724,-0.5187250375747681,22.18454360961914
571,U,field,0.0028360718861222267,0.05325478275349761,0.04052171856164932,0.9284303784370422,6.472065448760986
